Accident_ID,Age,Driver_Experience,Vehicle_Speed,Traffic_Density,Visibility,Number_of_Vehicles,Road_Width,Historical_Accidents,Rainfall,Temperature,Hour,Day_of_Week,Weather,Road_Condition,Road_Type,Junction_Type,Lighting,Traffic_Control,Area_Type,Vehicle_Type,Driver_Distraction,Alcohol_Involved,Accident_Risk
ACC12129,49,35,43.9,68.2,3.73,7,7.1,6,2.14,33.6,5,Sunday,Fog,Dry,Rural Road,Straight Road,Daylight,Signal,Urban,Car,No,No,High
ACC12130,34,12,40.7,74.5,6.94,1,12.0,6,1.55,26.5,12,Thursday,,Damaged,Highway,T-Junction,Daylight,Signal,Suburban,Truck,No,No,Medium
ACC12131,27,12,73.7,41.6,10.24,5,9.3,7,0.8,26.1,1,Wednesday,Clear,Dry,Highway,T-Junction,Daylight,Signal,Urban,Truck,No,No,Low
ACC12132,43,22,59.2,100.0,6.72,3,10.6,4,0.28,32.3,16,Tuesday,Clear,Dry,Urban Road,Straight Road,Street Lights,Signal,Rural,Truck,No,No,High
ACC12133,51,38,76.9,35.9,10.92,3,5.7,10,1.16,28.7,5,Monday,Cloudy,Wet,Urban Road,Roundabout,Daylight,Signal,Urban,Car,No,No,Medium
ACC12134,46,27,51.8,16.4,9.47,1,8.2,5,0.66,28.5,19,Friday,Cloudy,Dry,Urban Road,Crossroad,Street Lights,Signal,Urban,SUV,No,No,Low
ACC12135,27,17,76.2,,9.63,4,7.3,6,18.43,21.0,10,Saturday,Rain,Dry,Urban Road,Straight Road,Daylight,Stop Sign,Rural,Car,No,No,Medium
ACC12136,33,10,70.7,61.1,7.68,1,6.2,7,1.17,11.6,9,Wednesday,Fog,,Urban Road,Roundabout,Daylight,Signal,Suburban,Car,No,No,High
ACC12137,19,0,43.9,71.9,6.4,1,8.4,6,0.67,24.9,7,Friday,Clear,Damaged,Rural Road,Straight Road,Daylight,Stop Sign,Rural,SUV,No,Yes,High
ACC12138,21,0,76.6,47.2,7.49,2,8.2,7,36.81,16.9,23,Wednesday,Rain,Wet,Highway,Intersection,Street Lights,Signal,Urban,Truck,No,Yes,High
ACC12139,46,34,44.2,87.4,8.04,5,6.6,6,0.57,40.3,15,Tuesday,Clear,Wet,Urban Road,T-Junction,Street Lights,Signal,Suburban,Motorcycle,No,No,Medium
ACC12140,42,31,82.4,77.2,7.98,2,8.8,4,1.85,26.0,12,Wednesday,Fog,Dry,Residential,Intersection,Street Lights,Signal,Suburban,SUV,Yes,No,High
ACC12141,53,44,84.8,100.0,8.25,4,10.1,7,8.07,32.3,13,Wednesday,Rain,Damaged,Highway,Intersection,Daylight,Signal,Suburban,Car,No,No,High
ACC12142,22,0,63.3,48.4,7.21,2,10.8,7,14.14,28.2,20,Sunday,,,Residential,Crossroad,Street Lights,Signal,Urban,Car,Yes,No,High
ACC12143,50,43,56.2,50.7,7.03,11,7.3,11,8.33,21.5,14,Monday,Rain,Wet,Rural Road,Roundabout,Daylight,Stop Sign,Urban,Truck,No,No,High
ACC12144,49,31,39.4,40.1,10.79,2,8.8,8,1.38,29.2,7,Wednesday,Clear,Dry,Urban Road,T-Junction,Street Lights,Uncontrolled,Rural,Car,No,No,Low
ACC12145,58,46,97.2,35.8,5.68,3,6.2,5,0.19,28.3,0,Thursday,Cloudy,Damaged,Highway,Intersection,Poor,Signal,Urban,SUV,Yes,No,High
ACC12146,45,36,32.8,64.6,7.51,6,5.4,8,18.99,26.2,7,Wednesday,Rain,Wet,Highway,T-Junction,Daylight,Signal,Rural,Bus,Yes,No,Medium
ACC12147,18,9,33.3,29.1,11.82,2,8.0,4,2.34,28.0,15,Wednesday,Cloudy,Wet,Urban Road,Roundabout,Daylight,Uncontrolled,Urban,Car,No,No,Low
ACC12148,41,19,44.6,26.4,7.66,3,7.1,7,0.34,24.9,22,Tuesday,Clear,Dry,Urban Road,Straight Road,Street Lights,Signal,Rural,SUV,No,No,Low
ACC12149,18,0,65.9,61.9,10.19,1,4.4,7,1.63,23.9,20,Wednesday,Cloudy,Dry,Urban Road,Intersection,Street Lights,Signal,Suburban,Car,No,No,Medium
ACC12150,18,8,20.0,90.4,6.66,5,10.0,12,3.47,33.8,4,Sunday,,Wet,Urban Road,Roundabout,Daylight,Stop Sign,Suburban,Motorcycle,No,No,High
ACC12151,38,32,42.3,16.3,5.46,3,8.1,3,0.76,36.0,0,Monday,Clear,Wet,Highway,T-Junction,Poor,Stop Sign,Urban,SUV,No,No,Low
ACC12152,44,22,55.5,68.4,12.0,3,9.3,4,0.35,26.4,15,Tuesday,Clear,Dry,Highway,Roundabout,Street Lights,Stop Sign,Rural,SUV,No,No,Medium
ACC12153,18,12,89.6,46.1,,3,9.7,5,17.76,17.3,15,Sunday,Rain,Damaged,Urban Road,Straight Road,Daylight,Uncontrolled,Urban,Car,No,No,High
ACC12154,18,11,51.8,12.7,8.03,4,13.1,6,4.07,30.6,5,Friday,Rain,Damaged,Rural Road,Roundabout,Daylight,Signal,Suburban,Car,No,No,Medium
ACC12155,30,9,53.6,44.6,11.87,3,9.2,4,0.42,26.5,17,Thursday,Clear,Dry,Highway,T-Junction,Street Lights,Signal,Urban,Car,No,No,Low
ACC12156,41,20,81.2,81.2,5.14,3,8.3,6,0.24,30.7,19,Thursday,Clear,Wet,Urban Road,Intersection,Daylight,Signal,Suburban,Motorcycle,No,No,High
ACC12157,35,26,54.0,75.0,9.62,5,7.8,5,1.09,27.1,6,Friday,Clear,Dry,Urban Road,Intersection,Daylight,Uncontrolled,Rural,Motorcycle,No,No,Medium
ACC12158,31,25,31.6,14.1,9.32,4,9.4,7,1.41,35.1,22,Wednesday,Clear,Dry,Urban Road,Crossroad,Street Lights,Uncontrolled,Urban,Car,No,No,Low
ACC12159,22,16,66.0,58.3,8.02,1,5.6,5,1.78,15.9,14,Monday,Cloudy,Dry,Highway,T-Junction,Street Lights,Signal,Suburban,Motorcycle,No,No,Low
ACC12160,31,17,25.5,87.8,12.0,2,5.4,9,6.31,28.5,3,Monday,Rain,Dry,Urban Road,Crossroad,Street Lights,Signal,Urban,Bus,No,No,Medium
ACC12161,46,33,58.8,94.9,8.68,4,9.3,4,8.8,29.0,23,Monday,Rain,Wet,Highway,Crossroad,Daylight,Signal,Rural,Motorcycle,No,No,High
ACC12162,37,28,74.5,54.1,8.3,3,8.2,5,3.73,28.9,2,Monday,Cloudy,Dry,Highway,Straight Road,Street Lights,Signal,Rural,Car,Yes,No,Medium
ACC12163,39,16,50.3,50.4,5.91,4,8.6,5,0.52,35.2,12,Sunday,Clear,Wet,Highway,T-Junction,Poor,Signal,Urban,SUV,No,No,Low
ACC12164,55,39,48.2,70.7,7.86,2,6.3,8,8.23,28.2,8,Wednesday,Rain,Wet,Urban Road,Intersection,Daylight,Stop Sign,Urban,Car,Yes,No,High
ACC12165,57,36,76.5,74.6,9.53,6,11.8,4,1.28,22.6,12,Friday,Cloudy,Wet,Urban Road,T-Junction,Street Lights,Traffic Police,Suburban,Bus,No,No,Medium
ACC12166,56,49,55.9,41.8,10.13,1,4.3,7,38.31,32.0,11,Sunday,Storm,Dry,Highway,Straight Road,Poor,Signal,Urban,Car,No,No,Medium
ACC12167,64,40,49.5,59.9,9.8,2,9.2,7,1.36,26.4,14,Sunday,Cloudy,Damaged,Residential,T-Junction,Street Lights,Signal,Urban,Motorcycle,No,Yes,Medium
ACC12168,26,5,60.9,52.2,3.86,1,6.7,2,0.54,27.8,6,Friday,Clear,Dry,Rural Road,T-Junction,Street Lights,Signal,Urban,Motorcycle,No,No,Medium
ACC12169,22,11,86.3,74.6,7.9,2,6.4,6,25.3,30.9,6,Thursday,Rain,Dry,Highway,Crossroad,Daylight,Signal,Urban,Motorcycle,No,No,High
ACC12170,41,36,46.2,46.4,6.03,3,14.4,6,0.73,28.1,15,Friday,Clear,Dry,Highway,T-Junction,,Signal,Urban,Motorcycle,No,No,Low
ACC12171,32,24,56.5,32.0,4.35,2,7.4,5,10.47,28.2,12,Monday,Rain,Dry,Highway,Crossroad,Street Lights,Uncontrolled,Urban,Car,No,No,Medium
ACC12172,35,22,21.4,10.5,6.52,1,8.6,8,0.44,16.9,4,Wednesday,Clear,Damaged,Residential,Crossroad,Street Lights,Signal,Urban,Motorcycle,No,No,Low
ACC12173,18,13,79.5,66.6,,6,10.3,10,0.3,31.2,8,Sunday,Clear,Dry,Urban Road,Roundabout,Poor,Traffic Police,Suburban,Motorcycle,No,No,High
ACC12174,39,33,43.3,33.9,5.61,7,10.8,5,5.78,30.0,20,Tuesday,Fog,Wet,Residential,Straight Road,Daylight,Stop Sign,Suburban,Car,No,No,High
ACC12175,30,23,63.1,52.0,8.06,2,11.6,2,0.18,27.2,17,Tuesday,Clear,Dry,Rural Road,Crossroad,Daylight,Stop Sign,Urban,SUV,No,No,Medium
ACC12176,31,10,87.4,57.6,9.84,4,7.2,5,3.2,31.4,2,Monday,Rain,Dry,Rural Road,T-Junction,Daylight,Signal,Suburban,SUV,No,No,High
ACC12177,33,17,60.8,43.1,9.22,4,11.9,4,1.19,20.8,20,Saturday,Clear,Icy,Urban Road,Crossroad,Street Lights,Uncontrolled,Rural,SUV,No,No,Low
ACC12178,18,9,82.3,67.2,,3,6.9,1,2.53,33.7,23,Thursday,Cloudy,Wet,Highway,Crossroad,Daylight,Stop Sign,Urban,Truck,No,No,High
ACC12179,28,18,77.4,100.0,10.08,4,8.7,7,2.49,32.5,10,Sunday,Rain,Dry,Highway,Crossroad,Street Lights,Signal,Rural,Car,No,No,Medium
ACC12180,51,33,65.2,99.0,6.42,4,8.5,6,2.44,18.5,21,Tuesday,Cloudy,Dry,Urban Road,Intersection,Daylight,Signal,Suburban,Motorcycle,No,No,High
ACC12181,39,28,20.0,33.8,11.94,1,9.1,7,0.84,31.0,7,Saturday,Clear,Dry,Urban Road,Intersection,Daylight,Traffic Police,Urban,Bus,Yes,Yes,Low
ACC12182,51,32,20.0,40.1,8.52,5,6.5,7,0.44,21.5,19,Monday,Clear,Dry,Residential,Intersection,Daylight,Signal,Urban,Car,No,No,Low
ACC12183,22,1,81.2,37.0,10.16,3,8.8,3,0.06,29.0,19,Sunday,Clear,Wet,Highway,Intersection,Poor,Signal,Urban,Motorcycle,No,No,High
ACC12184,38,27,65.0,19.2,6.84,2,9.7,4,0.42,31.6,18,Sunday,Clear,Wet,Highway,Roundabout,Street Lights,Signal,Suburban,Car,No,No,Low
ACC12185,23,11,64.0,62.6,7.41,7,7.3,2,11.75,30.2,9,Sunday,Rain,Dry,Urban Road,Crossroad,Poor,Signal,Urban,Car,Yes,No,High
ACC12186,58,52,49.7,69.9,8.25,3,7.2,4,5.05,34.9,5,Wednesday,Fog,Damaged,Rural Road,Roundabout,Street Lights,Signal,Rural,Car,No,No,High
ACC12187,23,2,50.7,62.5,,5,8.3,6,5.11,22.7,1,Tuesday,Fog,Dry,Rural Road,T-Junction,Daylight,Signal,Suburban,SUV,No,No,Medium
ACC12188,46,29,54.5,62.8,7.03,3,7.9,3,9.05,30.2,6,Monday,Rain,Dry,Highway,Straight Road,Daylight,Uncontrolled,Urban,Truck,No,No,High
ACC12189,31,8,49.9,12.6,4.7,4,11.3,7,12.48,32.6,22,Tuesday,Rain,Dry,Highway,Roundabout,Poor,Signal,Urban,Car,Yes,No,High
ACC12190,48,39,64.6,14.4,6.5,4,9.3,4,10.63,35.3,1,Wednesday,Rain,Wet,Highway,Intersection,Street Lights,Uncontrolled,Urban,Truck,No,No,Medium
ACC12191,20,0,70.4,73.3,5.24,5,10.3,5,0.17,31.1,13,Friday,Clear,Dry,Highway,Intersection,Daylight,Uncontrolled,Urban,Car,Yes,No,High
ACC12192,29,10,40.8,55.5,3.73,4,8.9,6,4.71,25.4,4,Friday,Fog,Dry,Urban Road,T-Junction,Street Lights,Signal,Urban,Truck,Yes,No,High
ACC12193,42,33,72.3,79.4,8.49,3,9.6,5,27.56,29.6,20,Wednesday,Rain,Dry,Residential,Crossroad,Daylight,Stop Sign,Suburban,SUV,Yes,No,Medium
ACC12194,34,20,60.2,34.6,6.08,4,12.6,3,4.98,23.0,21,Wednesday,Cloudy,Dry,Highway,Straight Road,Daylight,Uncontrolled,Suburban,Motorcycle,No,No,Medium
ACC12195,37,18,56.2,,11.07,3,9.9,5,0.7,29.7,16,Friday,Clear,Wet,Urban Road,Roundabout,Daylight,Stop Sign,Urban,Truck,No,No,Low
ACC12196,30,25,62.5,45.7,6.21,7,7.1,7,0.4,26.9,5,Wednesday,Clear,Dry,Highway,Crossroad,Street Lights,Stop Sign,Suburban,Motorcycle,No,No,High
ACC12197,33,12,38.8,96.3,5.82,1,6.2,5,0.3,18.3,2,Sunday,Cloudy,Dry,Rural Road,Crossroad,Daylight,Uncontrolled,Urban,Motorcycle,No,No,Medium
ACC12198,32,8,46.4,96.6,10.58,4,5.9,5,5.89,26.1,3,Wednesday,Fog,Wet,Urban Road,Roundabout,Daylight,Signal,Urban,Truck,No,No,High
ACC12199,27,20,20.0,33.1,9.45,2,6.2,3,3.16,34.6,15,Wednesday,Cloudy,Damaged,Urban Road,Roundabout,Daylight,Uncontrolled,Suburban,Bus,Yes,No,Low
ACC12200,57,34,64.1,,10.46,2,8.2,1,0.33,28.9,16,Friday,Clear,Damaged,Rural Road,Roundabout,Daylight,Signal,Urban,Truck,No,No,Medium
ACC12201,53,39,57.4,77.7,7.36,3,10.6,9,20.83,22.0,8,Friday,Storm,Dry,Urban Road,Roundabout,Daylight,Stop Sign,Rural,SUV,No,Yes,High
ACC12202,51,36,55.1,81.7,3.93,3,7.5,4,0.02,29.5,0,Saturday,Clear,Dry,Rural Road,Intersection,Daylight,Signal,Rural,Bus,Yes,No,High
ACC12203,43,21,54.5,39.1,9.54,7,10.9,8,0.79,21.7,9,Tuesday,Clear,Dry,Urban Road,Crossroad,Daylight,Uncontrolled,Suburban,Bus,Yes,No,Low
ACC12204,46,29,65.4,67.2,10.25,5,5.1,5,0.84,26.9,12,Friday,Clear,Dry,Rural Road,Crossroad,Poor,Stop Sign,Urban,Bus,No,No,Medium
ACC12205,28,16,45.7,61.3,,4,8.2,4,29.75,27.0,15,Tuesday,Rain,Damaged,Urban Road,Intersection,Daylight,Stop Sign,Urban,Car,Yes,No,High
ACC12206,23,3,62.5,55.8,12.0,4,8.8,7,4.16,25.5,10,Sunday,Fog,Dry,Urban Road,Crossroad,Daylight,Uncontrolled,Urban,Motorcycle,No,No,Medium
ACC12207,49,41,76.9,5.0,9.35,4,8.7,4,0.18,24.4,21,Sunday,Clear,Dry,Residential,Roundabout,Daylight,Uncontrolled,Suburban,Motorcycle,Yes,No,Medium
ACC12208,40,22,24.1,44.7,8.03,3,9.9,8,1.91,23.6,14,Friday,Fog,Dry,Highway,Straight Road,Street Lights,Uncontrolled,Rural,Motorcycle,No,No,Low
ACC12209,49,29,53.4,,9.5,2,9.9,3,0.55,22.9,10,Thursday,Clear,Dry,Highway,Crossroad,Street Lights,Signal,Suburban,Bus,No,No,Low
ACC12210,40,28,43.1,74.9,5.8,4,9.4,1,1.49,23.7,20,Tuesday,Fog,Wet,Urban Road,Straight Road,Daylight,Uncontrolled,Suburban,Car,Yes,No,High
ACC12211,27,3,77.9,52.6,8.3,3,6.9,6,27.16,36.8,23,Wednesday,Rain,Dry,Highway,Straight Road,Poor,Stop Sign,Suburban,Car,No,No,High
ACC12212,23,5,65.2,88.3,4.66,4,10.2,4,44.17,26.3,2,Thursday,Rain,Dry,Highway,Intersection,Street Lights,Stop Sign,Rural,SUV,No,No,High
ACC12213,42,35,71.1,22.1,8.43,4,6.9,3,0.67,38.7,17,Saturday,Clear,Dry,Residential,T-Junction,Street Lights,Traffic Police,Urban,Car,No,No,Low
ACC12214,45,21,71.1,90.3,8.45,2,7.3,3,44.08,35.8,0,Friday,Storm,Dry,Residential,Crossroad,Daylight,Signal,Rural,Car,No,No,High
ACC12215,42,22,88.9,42.5,8.52,4,9.7,10,12.66,24.2,19,Friday,Rain,Dry,Highway,Intersection,Daylight,Signal,Suburban,Car,Yes,No,High
ACC12216,25,6,63.8,43.3,,4,7.3,8,0.49,29.3,3,Saturday,Clear,Wet,Highway,Intersection,Street Lights,Stop Sign,Urban,Bus,Yes,No,High
ACC12217,38,28,42.6,50.4,5.6,5,6.2,7,13.58,28.1,10,Thursday,Rain,Dry,Highway,Straight Road,Poor,Uncontrolled,Rural,Motorcycle,No,No,Medium
ACC12218,39,25,65.9,18.1,12.0,3,8.9,6,0.25,27.6,3,Monday,Clear,Wet,Rural Road,Crossroad,Street Lights,Signal,Rural,SUV,No,No,Low
ACC12219,28,5,50.4,60.2,5.62,3,7.4,10,3.35,30.7,10,Sunday,Fog,Damaged,Urban Road,Intersection,Daylight,Stop Sign,Suburban,Car,No,No,High
ACC12220,50,39,64.9,100.0,5.15,3,8.0,6,0.49,21.2,12,Wednesday,Clear,Damaged,Urban Road,Roundabout,Daylight,Stop Sign,Rural,SUV,No,No,High
ACC12221,34,21,58.5,,7.76,6,9.4,5,40.02,28.8,11,Tuesday,Rain,Damaged,Urban Road,Intersection,,Stop Sign,Urban,Car,No,No,High
ACC12222,52,42,42.4,46.3,,4,11.0,6,2.66,22.7,14,Thursday,Cloudy,Dry,Urban Road,Roundabout,Street Lights,Uncontrolled,Urban,Car,No,No,Low
ACC12223,40,31,54.1,72.2,8.5,5,9.2,1,0.16,20.7,14,Tuesday,Clear,,Urban Road,T-Junction,Daylight,Signal,Urban,Motorcycle,No,No,Medium
ACC12224,34,28,27.2,55.9,9.83,3,7.8,7,0.78,36.9,16,Friday,Clear,Dry,Highway,Roundabout,Daylight,Uncontrolled,Urban,Car,No,No,Low
ACC12225,37,17,51.6,82.4,5.57,5,9.2,4,1.65,36.5,15,Monday,Clear,Damaged,Rural Road,Roundabout,Daylight,Uncontrolled,Urban,Car,Yes,No,High
ACC12226,18,11,54.9,20.2,11.28,5,9.8,7,1.54,35.9,20,Saturday,Cloudy,Icy,Highway,Straight Road,Street Lights,Signal,Urban,Car,No,No,Low
ACC12227,36,20,34.9,29.2,7.18,3,11.9,4,1.16,30.8,2,Monday,Clear,Damaged,Urban Road,Intersection,Street Lights,Signal,Suburban,Car,No,No,Low
ACC12228,18,12,49.7,63.8,4.09,2,8.5,5,8.39,20.1,23,Tuesday,Cloudy,Dry,Urban Road,T-Junction,Street Lights,Signal,Urban,SUV,No,No,High
ACC12229,30,5,92.4,5.0,9.13,5,6.4,7,0.23,19.6,4,Saturday,Clear,Damaged,Highway,Intersection,Street Lights,Uncontrolled,Urban,Car,No,No,High
ACC12230,40,21,67.4,24.8,7.6,1,3.8,8,0.21,37.6,19,Sunday,Clear,Dry,Urban Road,Roundabout,Daylight,Signal,Urban,SUV,No,No,Low
ACC12231,31,13,34.4,11.8,8.38,4,9.4,6,9.74,32.7,17,Friday,Rain,Dry,Highway,Roundabout,Street Lights,Signal,Urban,SUV,No,No,Low
ACC12232,52,43,50.5,59.5,10.16,3,8.4,10,1.44,20.8,20,Saturday,Clear,Dry,Residential,Intersection,Poor,Signal,Urban,Car,Yes,No,High
ACC12233,36,20,39.4,45.7,11.17,2,8.4,10,7.55,36.7,5,Sunday,Fog,Dry,Urban Road,T-Junction,Poor,Stop Sign,Urban,Motorcycle,Yes,No,High
ACC12234,43,28,73.3,22.7,5.76,5,3.9,7,3.38,21.8,0,Saturday,Fog,Dry,Urban Road,T-Junction,Poor,Uncontrolled,Urban,Truck,No,No,High
ACC12235,34,22,43.2,61.1,2.21,7,10.7,4,34.86,19.1,11,Monday,Rain,Dry,Highway,Straight Road,Daylight,Uncontrolled,Urban,Bus,No,No,Medium
ACC12236,40,32,49.1,76.6,7.1,5,6.7,9,2.58,29.3,14,Wednesday,Cloudy,Dry,Residential,Roundabout,Street Lights,Signal,Urban,SUV,No,No,High
ACC12237,32,20,75.4,24.6,6.52,2,9.4,4,3.12,27.5,2,Friday,Fog,Wet,Rural Road,Roundabout,Poor,Uncontrolled,Rural,Truck,No,No,Medium
ACC12238,43,26,63.9,54.6,7.41,4,12.1,9,0.36,31.4,7,Thursday,Clear,Damaged,Residential,Straight Road,,Uncontrolled,Urban,Car,No,No,High
ACC12239,49,34,54.9,63.2,4.09,3,6.1,9,0.76,25.9,19,Thursday,Clear,Wet,Urban Road,Intersection,,Signal,Suburban,Motorcycle,Yes,Yes,High
ACC12240,37,21,58.5,71.8,6.99,3,10.7,6,0.5,20.3,21,Thursday,Clear,Dry,Residential,Roundabout,Poor,Signal,Urban,SUV,No,No,Medium
ACC12241,51,35,45.0,19.6,6.08,4,7.6,8,40.89,25.6,21,Wednesday,Rain,Wet,Urban Road,Intersection,Daylight,Uncontrolled,Urban,Truck,Yes,No,Medium
ACC12242,33,23,85.8,32.8,5.42,2,8.8,7,0.44,26.3,4,Friday,Clear,Damaged,Urban Road,T-Junction,Daylight,Uncontrolled,Urban,SUV,No,No,High
ACC12243,50,43,39.3,54.1,3.73,5,9.7,7,9.22,26.3,19,Saturday,Cloudy,Dry,Residential,Crossroad,Daylight,Stop Sign,Rural,Truck,Yes,No,High
ACC12244,44,29,65.3,,6.89,5,6.7,5,20.15,29.2,6,Tuesday,Storm,Dry,Residential,Straight Road,Street Lights,Signal,Urban,Car,Yes,No,High
ACC12245,33,10,68.8,,10.88,1,9.2,10,1.27,24.0,23,Tuesday,Fog,Dry,Urban Road,Roundabout,Daylight,Uncontrolled,Suburban,SUV,Yes,No,High
ACC12246,44,19,87.4,77.2,7.09,5,8.7,6,6.06,23.9,11,Friday,Cloudy,Dry,Urban Road,Straight Road,Daylight,Stop Sign,Suburban,SUV,No,No,High
ACC12247,43,22,54.9,47.7,3.28,3,8.0,7,0.81,29.5,13,Wednesday,Clear,Wet,Urban Road,T-Junction,Street Lights,Uncontrolled,Urban,Car,Yes,Yes,High
ACC12248,46,37,39.1,49.3,12.0,1,8.2,7,50.34,14.4,17,Friday,Rain,Damaged,Urban Road,T-Junction,,Traffic Police,Rural,Car,No,No,Low
ACC12249,18,0,64.4,50.6,3.55,3,7.8,6,0.46,30.3,22,Tuesday,Cloudy,Dry,Urban Road,T-Junction,Street Lights,Traffic Police,Urban,Motorcycle,No,No,Medium
ACC12250,23,13,41.9,27.9,7.72,4,5.7,4,0.7,23.9,5,Friday,Clear,Wet,Residential,T-Junction,Daylight,Uncontrolled,Urban,Bus,Yes,No,High
ACC12251,32,15,45.0,50.6,6.42,2,10.2,6,0.05,32.7,9,Thursday,Clear,Damaged,Rural Road,Crossroad,Street Lights,Signal,Urban,Car,No,No,Low
ACC12252,38,23,34.0,100.0,6.4,1,6.6,8,2.33,31.4,5,Sunday,Fog,Damaged,Rural Road,Intersection,Daylight,Uncontrolled,Urban,Car,No,No,High
ACC12253,42,29,43.4,5.0,6.59,3,9.8,3,8.03,15.3,1,Saturday,Rain,Dry,Rural Road,Intersection,Daylight,Signal,Urban,Motorcycle,No,No,Medium
ACC12254,31,13,53.9,58.4,9.38,5,4.5,6,10.99,26.2,0,Friday,Rain,Damaged,Highway,Crossroad,Daylight,Uncontrolled,Suburban,Car,Yes,No,High
ACC12255,44,22,38.9,100.0,7.73,3,9.6,5,1.6,21.0,4,Saturday,Fog,Dry,Rural Road,Intersection,Street Lights,Signal,Urban,Car,No,No,High
ACC12256,18,6,48.0,99.5,10.15,4,4.6,6,3.07,25.8,8,Monday,Cloudy,Dry,Highway,T-Junction,Daylight,Stop Sign,Suburban,Truck,No,Yes,High
ACC12257,20,5,70.2,79.3,12.0,3,10.9,8,1.54,34.0,15,Friday,Cloudy,Dry,Urban Road,Intersection,Daylight,Signal,Urban,SUV,No,No,Medium
ACC12258,30,16,62.9,59.2,9.75,3,6.8,6,1.32,30.2,22,Tuesday,Clear,Dry,Highway,Straight Road,Daylight,Uncontrolled,Rural,Motorcycle,No,No,High
ACC12259,58,48,72.8,79.5,9.6,2,10.3,8,0.71,11.8,6,Sunday,Clear,Wet,Highway,Intersection,Daylight,Signal,Urban,Truck,Yes,No,High
ACC12260,45,32,71.3,65.8,7.22,6,10.0,3,0.09,32.9,19,Tuesday,Clear,Dry,Rural Road,Straight Road,Poor,Signal,Suburban,Truck,No,No,High
ACC12261,31,26,61.1,98.5,10.1,2,7.6,11,10.04,26.4,16,Sunday,Rain,Dry,Residential,Roundabout,Poor,Uncontrolled,Suburban,Motorcycle,No,No,High
ACC12262,54,39,52.4,75.3,8.57,3,11.0,4,1.67,19.3,16,Saturday,Cloudy,Dry,Highway,Straight Road,Daylight,Uncontrolled,Urban,Car,Yes,No,High
ACC12263,24,5,57.5,40.1,6.58,2,6.2,7,0.1,32.5,3,Tuesday,Fog,Wet,Rural Road,Straight Road,Daylight,Signal,Urban,Car,No,No,High
ACC12264,27,15,44.9,100.0,8.02,4,6.9,6,0.17,25.8,23,Thursday,Clear,Dry,Urban Road,T-Junction,Daylight,Signal,Urban,Car,No,No,High
ACC12265,38,18,38.5,52.5,6.82,1,3.9,5,1.04,29.8,5,Tuesday,Cloudy,Wet,Rural Road,T-Junction,Street Lights,Signal,Urban,SUV,No,No,Low
ACC12266,36,16,73.3,32.4,9.75,1,6.4,9,2.65,22.1,8,Monday,Cloudy,Dry,Highway,T-Junction,Daylight,Uncontrolled,Urban,Bus,No,No,Medium
ACC12267,40,15,71.4,66.6,4.42,1,9.3,6,0.08,21.1,7,Friday,Cloudy,Dry,Urban Road,Straight Road,Daylight,Traffic Police,Suburban,Motorcycle,No,No,High
ACC12268,31,15,64.4,78.5,7.81,2,8.4,6,35.81,29.3,23,Wednesday,Rain,Dry,Highway,Crossroad,Daylight,Uncontrolled,Urban,SUV,No,No,High
ACC12269,43,30,54.4,56.0,9.99,3,8.8,4,0.32,32.4,8,Tuesday,Clear,Dry,Highway,T-Junction,Daylight,Signal,Urban,SUV,No,No,Medium
ACC12270,36,18,62.4,62.0,10.94,1,8.7,8,0.79,32.3,8,Friday,Cloudy,Dry,Urban Road,T-Junction,,Signal,Urban,SUV,No,No,High
ACC12271,49,31,74.3,98.3,7.33,4,9.2,5,0.64,20.6,7,Thursday,Clear,Dry,Residential,Straight Road,Daylight,Traffic Police,Rural,Car,Yes,No,High
ACC12272,44,19,35.9,53.3,9.86,3,8.5,6,0.11,27.7,9,Friday,Clear,Damaged,Urban Road,Roundabout,Daylight,Signal,Urban,Truck,No,No,Low
ACC12273,28,9,55.1,76.6,10.79,1,9.0,3,6.94,30.2,8,Tuesday,Cloudy,Wet,Residential,Roundabout,Daylight,Stop Sign,Urban,Truck,No,No,Low
ACC12274,22,11,79.8,86.5,7.6,7,5.5,8,9.09,12.6,8,Tuesday,Rain,Dry,Rural Road,Intersection,Poor,Signal,Urban,Truck,Yes,No,High
ACC12275,47,38,60.5,39.9,11.49,3,6.6,6,19.02,39.0,4,Saturday,Storm,,Urban Road,Roundabout,Daylight,Uncontrolled,Urban,Car,No,No,Medium
ACC12276,23,2,71.9,57.2,7.09,4,6.8,8,2.28,35.7,9,Sunday,Cloudy,Damaged,Highway,T-Junction,Daylight,Uncontrolled,Suburban,Truck,No,No,Medium
ACC12277,47,38,88.4,93.5,4.71,1,8.8,10,11.51,29.3,15,Tuesday,Rain,Dry,Rural Road,Crossroad,Poor,Signal,Suburban,Motorcycle,No,No,High
ACC12278,32,14,80.0,84.9,6.12,5,10.0,4,1.65,28.1,0,Monday,Cloudy,Dry,Highway,Intersection,Poor,Uncontrolled,Suburban,Bus,No,No,High
ACC12279,42,34,35.7,44.9,7.66,4,8.0,5,12.02,27.8,16,Friday,Cloudy,Wet,Rural Road,Crossroad,Daylight,Stop Sign,Suburban,Bus,No,No,Low
ACC12280,28,9,78.3,51.6,9.96,4,7.0,3,0.22,19.0,22,Saturday,Clear,,Highway,Crossroad,Street Lights,Signal,Rural,Car,No,No,Low
